id;eikon_deal_id;verified_deal;potential_deal_cos05;acquiror;manually_checked_acquiror;manually_checked_target;best_match_link_corrected;best_match_review_amount_corrected;full_name;full_name_cleaned;Reviews_cumsum;bucket
5063;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Avigilon-Reviews-E478228.htm;237;Avigilon Corp;Avigilon;1770476;4
509;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Granite-Construction-Reviews-E1779.htm;409;Granite Construction Inc;Granite Construction;1770885;4
5065;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Layne-Christensen-Reviews-E2240.htm;88;Layne Christensen Co;Layne Christensen;1770973;4
651;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/LyondellBasell-Reviews-E15015.htm;887;LyondellBasell Industries NV;LyondellBasell Industries NV;1771860;4
5066;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/A-Schulman-Reviews-E1072.htm;104;A Schulman Inc;A Schulman;1771964;4
516;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Microchip-Technology-Reviews-E2298.htm;1500;Microchip Technology Inc;Microchip Technology;1773464;4
5069;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Microsemi-Reviews-E2592686.htm;51;Microsemi Corp;Microsemi;1773515;4
514;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Comcast-Reviews-E1280.htm;13400;Comcast Corp;Comcast;1786915;4
5215;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Sky-Reviews-E3903.htm;3827;Sky PLC;Sky;1790742;4
515;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Ocwen-Financial-Reviews-E5986.htm;1400;Ocwen Financial Corp;Ocwen Financial;1792142;4
5217;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/PHH-Mortgage-Reviews-E17798.htm;556;PHH Corp;PHH;1792698;4
517;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Cigna-Reviews-E119.htm;4500;Cigna Corp;Cigna;1797198;4
5162;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Express-Scripts-Reviews-E2212.htm;3400;Express Scripts Holding Co;Express Scripts Holding;1800598;4
635;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Salesforce-Reviews-E11159.htm;13189;Salesforce.com Inc;Salesforce.com;1813787;4
5073;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/MuleSoft-Reviews-E341641.htm;470;MuleSoft Inc;MuleSoft;1814257;4
520;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/JD-Sports-Fashion-Reviews-E13180.htm;2400;JD Sports Fashion PLC;JD Sports Fashion;1816657;4
5074;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Finish-Line-Reviews-E2214.htm;1900;Finish Line Inc;Finish Line;1818557;4
637;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Tallgrass-Energy-Reviews-E745492.htm;58;Tallgrass Energy GP LP;Tallgrass Energy GP;1818615;4
5167;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Tallgrass-Energy-Reviews-E745492.htm;58;Tallgrass Energy Partners LP;Tallgrass Energy Partners;1818673;4
525;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/CenterPoint-Energy-Reviews-E338.htm;575;CenterPoint Energy Inc;CenterPoint Energy;1819248;4
5078;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Vectren-Reviews-E11808.htm;71;Vectren Corp;Vectren;1819319;4
700;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/First-Interstate-Reviews-E17174.htm;128;First Interstate BancSystem Inc;First Interstate BancSystem;1819447;4
5154;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Northwest-Bank-Reviews-E333433.htm;191;Northwest Bancorp Inc;Northwest Bancorp;1819638;4
532;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Aurora-Cannabis-Reviews-E1634016.htm;204;Aurora Cannabis Inc;Aurora Cannabis;1819842;4
5084;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/MedReleaf-Reviews-E1563992.htm;51;MedReleaf Corp;MedReleaf;1819893;4
533;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Zoetis-Reviews-E680848.htm;781;Zoetis Inc;Zoetis;1820674;4
5085;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Abaxis-Reviews-E1340.htm;62;Abaxis Inc;Abaxis;1820736;4
536;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Enbridge-Reviews-E7330.htm;841;Enbridge Inc;Enbridge;1821577;4
5195;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Enbridge-Reviews-E7330.htm;841;Enbridge Energy Management LLC;Enbridge Energy Management;1822418;4
535;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Enbridge-Reviews-E7330.htm;841;Enbridge Inc;Enbridge;1823259;4
5192;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Enbridge-Reviews-E7330.htm;1100;Enbridge Energy Partners LP;Enbridge Energy Partners;1824359;4
543;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/SYNNEX-Reviews-E12131.htm;515;SYNNEX Corp;SYNNEX;1824874;4
5091;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Convergys-Reviews-E8348.htm;5500;Convergys Corp;Convergys;1830374;4
549;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Tidewater-Reviews-E662.htm;55;Tidewater Inc;Tidewater;1830429;4
5093;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/GulfMark-Offshore-Reviews-E7273.htm;40;GulfMark Offshore Inc;GulfMark Offshore;1830469;4
588;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Cornerstone-Building-Brands-Reviews-E2579866.htm;217;NCI Building Systems Inc;NCI Building Systems;1830686;4
5151;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Ply-Gem-Reviews-E983.htm;225;Ply Gem Holdings Inc;Ply Gem;1830911;4
631;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Phillips-Edison-and-Company-Reviews-E21376.htm;71;Phillips Edison & Co Inc;Phillips Edison and Co.;1830982;4
5205;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Phillips-Edison-and-Company-Reviews-E21376.htm;71;Phillips Edison Grocery Center REIT II Inc;Phillips Edison Grocery Center REIT II;1831053;4
551;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/United-Natural-Foods-Reviews-E6334.htm;1700;United Natural Foods Inc;United Natural Foods;1832753;4
5094;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/SuperValu-Reviews-E5004720.htm;54;SuperValu Inc;SuperValu;1832807;4
646;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Energy-Transfer-Reviews-E6125.htm;439;Energy Transfer Equity LP;Energy Transfer Equity;1833246;4
5166;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Sunoco-logistics-Reviews-EI_IE629.0,6_KO7,16.htm;464;Energy Transfer Partners LP;Energy Transfer Partners;1833710;4
553;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/WSFS-Financial-Reviews-E1910.htm;157;WSFS Financial Corp;WSFS Financial;1833867;4
5130;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Beneficial-Bank-Reviews-E27797.htm;89;Beneficial Bancorp Inc;Beneficial Bancorp;1833956;4
657;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Univar-Solutions-Reviews-E14183.htm;975;Univar Inc;Univar;1834931;4
5100;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Nexeo-Solutions-Reviews-E419397.htm;276;Nexeo Solutions Inc;Nexeo Solutions;1835207;4
563;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Dominion-Energy-Reviews-E204.htm;675;Dominion Energy Inc;Dominion Energy;1835882;4
5194;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Dominion-Energy-Reviews-E204.htm;558;Dominion Energy Midstream Partners LP;Dominion Energy Midstream Partners;1836440;4
564;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/SiriusXM-Reviews-E5128.htm;710;Sirius XM Holdings Inc;Sirius XM;1837150;4
5176;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Pandora-Media-LLC-Reviews-E262334.htm;456;Pandora Media Inc;Pandora Media;1837606;4
566;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Cloudera-Reviews-E360671.htm;738;Cloudera Inc;Cloudera;1838344;4
5102;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Hortonworks-Reviews-E489054.htm;290;Hortonworks Inc;Hortonworks;1838634;4
567;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Willdan-Group-Reviews-E26605.htm;110;Willdan Group Inc;Willdan Group;1838744;4
5103;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Lime-Energy-Reviews-E13027.htm;81;Lime Energy Co;Lime Energy;1838825;4
715;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/L3Harris-Reviews-E2898734.htm;2685;Harris Corp;Harris;1841510;4
5174;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/L-3-Wescam-Reviews-E310928.htm;78;L3 Technologies Inc;L3 Technologies;1841588;4
569;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Twilio-Reviews-E410790.htm;854;Twilio Inc;Twilio;1842442;4
5106;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/SendGrid-Reviews-E466121.htm;115;SendGrid Inc;SendGrid;1842557;4
571;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/EnLink-Midstream-Reviews-E824488.htm;101;Enlink Midstream LLC;Enlink Midstream;1842658;4
5161;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/EnLink-Midstream-Reviews-E824488.htm;101;EnLink Midstream Partners LP;EnLink Midstream Partners;1842759;4
574;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/MKS-Instruments-Reviews-E7469.htm;199;MKS Instruments Inc;MKS Instruments;1842958;4
5110;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Electro-Scientific-Industries-Reviews-E1365.htm;54;Electro Scientific Industries Inc;Electro Scientific Industries;1843012;4
681;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/II-VI-Reviews-E1501.htm;177;II-VI Inc;II-VI;1843189;4
5127;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Finisar-Reviews-E9446.htm;227;Finisar Corp;Finisar;1843416;4
582;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Nexstar-Media-Group-Reviews-E14983.htm;752;Nexstar Media Group Inc;Nexstar Media Group;1844168;4
5114;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Tribune-Media-Reviews-E677.htm;369;Tribune Media Co;Tribune Media;1844537;4
323;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Bristol-Myers-Squibb-Reviews-E107.htm;3068;Bristol-Myers Squibb Co;Bristol-Myers Squibb;1847605;4
4884;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Celgene-Reviews-E1235.htm;446;Celgene Corp;Celgene;1848051;4
421;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Newmont-Reviews-E479.htm;390;Newmont Mining Corp;Newmont Mining;1848441;4
4887;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Goldcorp-Reviews-E5893.htm;75;Goldcorp Inc;Goldcorp;1848516;4
453;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/TCF-Reviews-E246807.htm;1200;Chemical Financial Corp;Chemical Financial;1849716;4
4999;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/TCF-Reviews-E246807.htm;1200;TCF Financial Corp;TCF Financial;1850916;4
327;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Tesla-Reviews-E43129.htm;6100;Tesla Inc;Tesla;1857016;4
4889;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Maxwell-Technologies-Reviews-E1625.htm;54;Maxwell Technologies Inc;Maxwell Technologies;1857070;4
1;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Centene-Reviews-E13542.htm;3800;Centene Corp;Centene;1860870;4
4563;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Magellan-Health-Reviews-E2201.htm;1100;Magellan Health Inc;Magellan Health;1861970;4
445;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/FIS-Reviews-E313114.htm;8857;Fidelity National Information Services Inc;Fidelity National Information Services;1870827;4
4895;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Worldpay-Reviews-E6324289.htm;97;Worldpay Inc;Worldpay;1870924;4
435;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Jones-Lang-LaSalle-SE-Reviews-E3178716.htm;66;Jones Lang LaSalle Inc;Jones Lang LaSalle;1870990;4
4959;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/HFF-Reviews-E16635.htm;100;HFF Inc;HFF;1871090;4
335;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/JD-Sports-Fashion-Reviews-E13180.htm;2400;JD Sports Fashion PLC;JD Sports Fashion;1873490;4
4894;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Footasylum-Reviews-E813431.htm;263;Footasylum PLC;Footasylum;1873753;4
338;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Enghouse-Systems-Reviews-E15492.htm;52;Enghouse Systems Ltd;Enghouse Systems;1873805;4
4948;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Espial-Reviews-E15000.htm;40;Espial Group Inc;Espial Group;1873845;4
339;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Centene-Reviews-E13542.htm;3800;Centene Corp;Centene;1877645;4
4957;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/WellCare-Reviews-E34976.htm;1200;WellCare Health Plans Inc;WellCare Health Plans;1878845;4
427;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/onsemi-Reviews-E9708.htm;1065;ON Semiconductor Corp;ON Semiconductor;1879910;4
4897;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Quantenna-Communications-Reviews-E228349.htm;95;Quantenna Communications Inc;Quantenna Communications;1880005;4
342;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Occidental-Petroleum-Reviews-E491.htm;777;Occidental Petroleum Corp;Occidental Petroleum;1880782;4
4899;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Anadarko-Petroleum-Reviews-E48.htm;368;Anadarko Petroleum Corp;Anadarko Petroleum;1881150;4
439;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Jacobs-Reviews-E913.htm;5421;Jacobs Engineering Group Inc;Jacobs Engineering Group;1886571;4
5004;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/KeyW-Reviews-E354608.htm;121;The KEYW Holding Corp;The KEYW Holding;1886692;4
464;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Overview/Working-at-Mogo-Canada-EI_IE986674.11,22.htm;126;Difference Capital Financial Inc;Difference Capital Financial;1886818;4
4980;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Mogo-Canada-Reviews-E986674.htm;128;Mogo Finance Technology Inc;Mogo Finance Technology;1886946;4
438;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Hewlett-Packard-Enterprise-HPE-Reviews-E1093046.htm;14400;Hewlett Packard Enterprise Co;Hewlett Packard Enterprise;1901346;4
4961;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Cray-Reviews-E4520.htm;127;Cray Inc;Cray;1901473;4
347;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Global-Payments-Reviews-E13140.htm;818;Global Payments Inc;Global Payments;1902291;4
4968;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/TSYS-Total-System-Services-Reviews-E671.htm;1600;Total System Services Inc;Total System Services;1903891;4
348;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Raytheon-Technologies-Reviews-E561.htm;6640;United Technologies Corp;United Technologies;1910531;4
4972;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Raytheon-Technologies-Reviews-E561.htm;6644;Raytheon Co;Raytheon;1917175;4
430;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Onto-Innovation-Reviews-E3107769.htm;83;Nanometrics Inc;Nanometrics;1917258;4
4979;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Rudolph-Technologies-Reviews-E9815.htm;52;Rudolph Technologies Inc;Rudolph Technologies;1917310;4
352;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/AbbVie-Reviews-E649837.htm;2900;AbbVie Inc;AbbVie;1920210;4
4910;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Allergan-Reviews-E27.htm;1500;Allergan PLC;Allergan;1921710;4
454;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Extreme-Networks-Reviews-E8799.htm;873;Extreme Networks Inc;Extreme Networks;1922583;4
4912;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Aerohive-Networks-Reviews-E316581.htm;155;Aerohive Networks Inc;Aerohive Networks;1922738;4
356;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Synthomer-Reviews-E446709.htm;98;Synthomer PLC;Synthomer;1922836;4
4914;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/OMNOVA-Solutions-Reviews-E9578.htm;96;OMNOVA Solutions Inc;OMNOVA Solutions;1922932;4
361;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Exact-Sciences-Reviews-E12829.htm;568;Exact Sciences Corp;Exact Sciences;1923500;4
4919;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Genomic-Health-Reviews-E38263.htm;176;Genomic Health Inc;Genomic Health;1923676;4
475;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Fox-Reviews-E2938629.htm;107;Fox Corp;Fox;1923783;4
4983;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Credible-Reviews-E1069434.htm;90;Credible Labs Inc;Credible Labs;1923873;4
368;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/VMware-Reviews-E12830.htm;8700;VMware Inc;VMware;1932573;4
4951;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Pivotal-Reviews-E687287.htm;459;Pivotal Software Inc;Pivotal Software;1933032;4
366;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Hasbro-Reviews-E890.htm;739;Hasbro Inc;Hasbro;1933771;4
4922;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Entertainment-One-Reviews-E40211.htm;243;Entertainment One Ltd;Entertainment One;1934014;4
367;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/VMware-Reviews-E12830.htm;8700;VMware Inc;VMware;1942714;4
4923;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Carbon-Black-Reviews-E371798.htm;163;Carbon Black Inc;Carbon Black;1942877;4
444;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/First-Horizon-Reviews-E317187.htm;600;First Horizon National Corp;First Horizon National;1943477;4
4929;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/IBERIABANK-Reviews-E4153.htm;226;IBERIABANK Corp;IBERIABANK;1943703;4
414;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Taylor-Morrison-Reviews-E37887.htm;728;Taylor Morrison Home Corp;Taylor Morrison Home;1944431;4
4930;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/William-Lyon-Homes-Reviews-E258.htm;50;William Lyon Homes;William Lyon Homes;1944481;4
378;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/OpenText-Reviews-E5694.htm;3200;OpenText Corp;OpenText;1947681;4
4931;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Carbonite-Reviews-E304976.htm;319;Carbonite Inc;Carbonite;1948000;4
432;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Xperi-Reviews-E1563777.htm;107;Xperi Corp;Xperi;1948107;4
4935;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/TiVo-Reviews-E9368.htm;506;TiVo Corp;TiVo;1948613;4
385;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/WESCO-International-Reviews-E7599.htm;684;Wesco International Inc;Wesco International;1949297;4
4939;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Anixter-International-Reviews-E360.htm;732;Anixter International Inc;Anixter International;1950029;4
274;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Primo-Water-Reviews-E301463.htm;94;Cott Corp;Cott;1950123;4
4810;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Primo-Water-Corporation-Reviews-E301463.htm;93;Primo Water Corp;Primo Water;1950216;4
180;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/IG-Design-Group-Reviews-E12499.htm;70;IG Design Group PLC;IG Design Group;1950286;4
4742;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/CSS-Industries-Reviews-E800.htm;97;CSS Industries Inc;CSS Industries;1950383;4
275;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/South-State-Reviews-E847662.htm;208;South State Corp;South State;1950591;4
4796;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/CenterState-Banks-Reviews-E13243.htm;74;CenterState Bank Corp;CenterState Bank;1950665;4
182;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/BorgWarner-Reviews-E1652.htm;998;BorgWarner Inc;BorgWarner;1951663;4
4744;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Delphi-Technologies-Reviews-E1946014.htm;435;Delphi Technologies PLC;Delphi Technologies;1952098;4
201;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Iress-Reviews-E312549.htm;455;IRESS Ltd;IRESS;1952553;4
4756;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/OneVue-Reviews-E828571.htm;108;OneVue Holdings Ltd;OneVue;1952661;4
207;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Sunrun-Reviews-E384876.htm;1400;Sunrun Inc;Sunrun;1954061;4
4759;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Vivint-Solar-Reviews-E696586.htm;884;Vivint Solar Inc;Vivint Solar;1954945;4
210;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Analog-Devices-Reviews-E49.htm;1600;Analog Devices Inc;Analog Devices;1956545;4
4799;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Maxim-Integrated-Reviews-E1624.htm;1103;Maxim Integrated Products Inc;Maxim Integrated Products;1957648;4
211;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Chevron-Reviews-E13524.htm;4300;Chevron Corp;Chevron;1961948;4
4762;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Noble-Energy-Reviews-E482.htm;372;Noble Energy Inc;Noble Energy;1962320;4
270;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Enova-Reviews-E298072.htm;604;Enova International Inc;Enova International;1962924;4
4806;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/OnDeck-Reviews-E445023.htm;338;On Deck Capital Inc;On Deck Capital;1963262;4
227;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Teladoc-Health-Reviews-E305875.htm;453;Teladoc Health Inc;Teladoc Health;1963715;4
4783;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Livongo-Health-Reviews-E1175834.htm;125;Livongo Health Inc;Livongo Health;1963840;4
213;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Johnson-and-Johnson-Reviews-E364.htm;10500;Johnson & Johnson;Johnson and Johnson;1974340;4
4767;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Momenta-Pharmaceuticals-Reviews-E33102.htm;52;Momenta Pharmaceuticals Inc;Momenta Pharmaceuticals;1974392;4
226;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Ziff-Davis-Reviews-E6132150.htm;57;J2 Global Inc;J2 Global;1974449;4
4781;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/RetailMeNot-Reviews-E407120.htm;216;RetailMeNot Inc;RetailMeNot;1974665;4
219;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/AMD-Reviews-E15.htm;3061;Advanced Micro Devices Inc;Advanced Micro Devices;1977726;4
4773;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Xilinx-Reviews-E2063.htm;1100;Xilinx Inc;Xilinx;1978826;4
229;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Pioneer-Natural-Resources-Reviews-E3571.htm;370;Pioneer Natural Resources Co;Pioneer Natural Resources;1979196;4
4787;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Parsley-Energy-Reviews-E1026728.htm;55;Parsley Energy Inc;Parsley Energy;1979251;4
266;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Coca-Cola-Europacific-Partners-Reviews-E1375664.htm;647;Coca-Cola European Partners PLC;Coca-Cola European Partners;1979898;4
4772;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Coca-Cola-Amatil-Reviews-E10079.htm;365;Coca-Cola Amatil Ltd;Coca-Cola Amatil;1980263;4
262;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Cenovus-Reviews-E354451.htm;524;Cenovus Energy Inc;Cenovus Energy;1980787;4
4849;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Husky-Energy-Reviews-E7825.htm;611;Husky Energy Inc;Husky Energy;1981398;4
261;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/The-Home-Depot-Reviews-E655.htm;39800;Home Depot Inc;Home Depot;2021198;4
4791;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/HD-Supply-Reviews-E19909.htm;1300;HD Supply Holdings Inc;HD Supply;2022498;4
299;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Future-Reviews-E350743.htm;434;Future PLC;Future;2022932;4
4774;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/GoCo-Group-Reviews-E802120.htm;67;GoCo Group PLC;GoCo Group;2022999;4
257;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Salesforce-Reviews-E11159.htm;13189;Salesforce.com Inc;Salesforce.com;2036188;4
